id,project,roadid,carriage,location,starterp,enderp,side,position,class,fault,repair,priority,comment,length,width,faulttime,inspector,inspection,seq,photoid,geom,,
MDC_RD_0521_2977,MDC_RD_0521,446,1857,MONCKTON STREET,330.9,340.9,R,25-2/40(Opp)44,PVM,Joint Cracking,Jointseal,3,,10,1,3/05/2021 15:58,SF,2021_05,3156,MDC_C10_210503_29426,,,
MDC_RD_0521_2976,MDC_RD_0521,446,1857,MONCKTON STREET,359.7,369.7,R,,PVM,Joint Cracking,Jointseal,3,,10,1,3/05/2021 15:58,SF,2021_05,3157,MDC_C10_210503_29418,,,
MDC_RD_0521_2975,MDC_RD_0521,446,1857,MONCKTON STREET,219.8,399.6,L,,DRA,Broken (K&C),Replace (K&C),3,,179.8,1,3/05/2021 15:58,SF,2021_05,3158,MDC_C10_210503_29408,,,
MDC_RD_0521_3064,MDC_RD_0521,460,1516,MONMOUTH STREET,61.5,67.5,L,4(Opp)5,DRA,Broken (K&C),Replace (K&C),3,,6,1,3/05/2021 16:12,SF,2021_05,3159,MDC_C10_210503_30924,,,
MDC_RD_0521_3065,MDC_RD_0521,460,1516,MONMOUTH STREET,93,,L,6(Opp)9,PVM,Raised/Sunken/Damaged M/H/SV,Repair,3,,2,1,3/05/2021 16:12,SF,2021_05,3160,MDC_C10_210503_30932,,,
MDC_RD_0521_3100,MDC_RD_0521,460,1516,MONMOUTH STREET,97.1,101.1,R,9(Opp)6,DRA,Broken (K&C),Replace (K&C),3,,4,1,3/05/2021 16:17,SF,2021_05,3161,MDC_C10_210503_31513,,,
MDC_RD_0521_3066,MDC_RD_0521,460,1517,MONMOUTH STREET,151,154,L,14(Opp)15,DRA,Broken (K&C),Replace (K&C),3,,3,1,3/05/2021 16:12,SF,2021_05,3162,MDC_C10_210503_30946,,,
MDC_RD_0521_3067,MDC_RD_0521,460,1517,MONMOUTH STREET,217,219,L,22(Opp)21,DRA,Broken (K&C),Replace (K&C),3,,2,1,3/05/2021 16:12,SF,2021_05,3163,MDC_C10_210503_30960,,,
MDC_RD_0521_3082,MDC_RD_0521,460,1518,MONMOUTH STREET,307,,L,30-96(Opp)31,PVM,Raised/Sunken/Damaged M/H/SV,Repair,3,,1,1,3/05/2021 16:14,SF,2021_05,3164,MDC_C10_210503_31194,,,
MDC_RD_0521_3083,MDC_RD_0521,460,1518,MONMOUTH STREET,336.9,340.9,L,36(Opp)35,DRA,Broken (K&C),Replace (K&C),3,,4,1,3/05/2021 16:14,SF,2021_05,3165,MDC_C10_210503_31200,,,
MDC_RD_0521_3099,MDC_RD_0521,460,1518,MONMOUTH STREET,353.9,357.9,R,37(Opp)38,DRA,Broken (K&C),Replace (K&C),3,,4,1,3/05/2021 16:16,SF,2021_05,3166,MDC_C10_210503_31467,,,
MDC_RD_0521_3084,MDC_RD_0521,460,1518,MONMOUTH STREET,408.8,412.8,L,46,DRA,Broken (K&C),Replace (K&C),3,,4,1,3/05/2021 16:14,SF,2021_05,3167,MDC_C10_210503_31214,,,
MDC_RD_0521_3098,MDC_RD_0521,460,1518,MONMOUTH STREET,457.8,459.8,R,(Opp)52-2/308,DRA,Broken (K&C),Replace (K&C),3,,2,1,3/05/2021 16:16,SF,2021_05,3168,MDC_C10_210503_31450,,,
MDC_RD_0521_3042,MDC_RD_0521,460,1519,MONMOUTH STREET,494.7,504.7,L,,PVM,Flushing,Water Cutting,3,,10,2,3/05/2021 16:07,SF,2021_05,3169,MDC_C10_210503_30470,,,
MDC_RD_0521_3097,MDC_RD_0521,460,1519,MONMOUTH STREET,518.7,520.7,R,,DRA,Broken (K&C),Replace (K&C),3,,2,1,3/05/2021 16:16,SF,2021_05,3170,MDC_C10_210503_31428,,,
MDC_RD_0521_3085,MDC_RD_0521,460,1519,MONMOUTH STREET,534.7,540.7,L,56,DRA,Broken (K&C),Replace (K&C),3,,6,1,3/05/2021 16:15,SF,2021_05,3171,MDC_C10_210503_31256,,,
MDC_RD_0521_3096,MDC_RD_0521,460,1519,MONMOUTH STREET,555.6,557.6,R,(Opp)58,DRA,Broken (K&C),Replace (K&C),3,,2,1,3/05/2021 16:16,SF,2021_05,3172,MDC_C10_210503_31418,,,
MDC_RD_0521_3086,MDC_RD_0521,460,1519,MONMOUTH STREET,559.6,565.6,L,58,DRA,Broken (K&C),Replace (K&C),3,,6,1,3/05/2021 16:15,SF,2021_05,3173,MDC_C10_210503_31264,,,
MDC_RD_0521_3087,MDC_RD_0521,460,1519,MONMOUTH STREET,593.6,599.6,L,62,DRA,Broken (K&C),Replace (K&C),3,,6,1,3/05/2021 16:15,SF,2021_05,3174,MDC_C10_210503_31274,,,
MDC_RD_0521_3095,MDC_RD_0521,460,1519,MONMOUTH STREET,602.5,612.5,R,(Opp)62,DRA,Broken (K&C),Replace (K&C),3,,10,1,3/05/2021 16:16,SF,2021_05,3175,MDC_C10_210503_31404,,,
MDC_RD_0521_3088,MDC_RD_0521,460,1519,MONMOUTH STREET,639.5,645.5,L,66,DRA,Broken (K&C),Replace (K&C),3,,6,1,3/05/2021 16:15,SF,2021_05,3176,MDC_C10_210503_31288,,,
MDC_RD_0521_3094,MDC_RD_0521,460,1519,MONMOUTH STREET,644,,R,(Opp)66,PVM,Raised/Sunken/Damaged M/H/SV,Repair,3,,2,1,3/05/2021 16:16,SF,2021_05,3177,MDC_C10_210503_31392,,,
MDC_RD_0521_3089,MDC_RD_0521,460,1520,MONMOUTH STREET,692.3,694.3,L,72(Opp)69,DRA,Broken (K&C),Replace (K&C),3,,2,1,3/05/2021 16:15,SF,2021_05,3178,MDC_C10_210503_31300,,,
MDC_RD_0521_3093,MDC_RD_0521,460,1520,MONMOUTH STREET,697.3,700.3,R,71(Opp)72,DRA,Broken (K&C),Replace (K&C),3,,3,1,3/05/2021 16:16,SF,2021_05,3179,MDC_C10_210503_31378,,,
MDC_RD_0521_3092,MDC_RD_0521,460,1520,MONMOUTH STREET,754.1,757.1,R,77(Opp)78,DRA,Broken (K&C),Replace (K&C),3,,3,1,3/05/2021 16:15,SF,2021_05,3180,MDC_C10_210503_31366,,,
MDC_RD_0521_3090,MDC_RD_0521,460,1520,MONMOUTH STREET,787,789,L,(Opp)79,DRA,Broken (K&C),Replace (K&C),3,,2,1,3/05/2021 16:15,SF,2021_05,3181,MDC_C10_210503_31318,,,
MDC_RD_0521_3091,MDC_RD_0521,460,1520,MONMOUTH STREET,825.9,827.9,L,(Opp)85,DRA,Broken (K&C),Replace (K&C),3,,2,1,3/05/2021 16:15,SF,2021_05,3182,MDC_C10_210503_31326,,,
MDC_RD_0521_3183,MDC_RD_0521,340,1175,MONTAGU STREET,19.9,20.9,L,,PVM,Edgebreak Patch,Edgebreak Repair,3,,1,1,4/05/2021 8:49,SF,2021_05,3183,MDC_C10_210504_01468,,,
MDC_RD_0521_3184,MDC_RD_0521,340,1175,MONTAGU STREET,41.9,42.9,L,2(Opp)1,PVM,Edgebreak Patch,Edgebreak Repair,3,,1,1,4/05/2021 8:49,SF,2021_05,3184,MDC_C10_210504_01476,,,
MDC_RD_0521_3193,MDC_RD_0521,340,1175,MONTAGU STREET,51.8,61.8,R,1(Opp)2,PVM,Flushing,Water Cutting,3,,10,1,4/05/2021 9:10,SF,2021_05,3185,MDC_C10_210504_01648,,,
MDC_RD_0521_3192,MDC_RD_0521,340,1175,MONTAGU STREET,91.7,92.7,R,5(Opp)4,PVM,Scabbing,Chipseal,3,,1,1,4/05/2021 9:10,SF,2021_05,3186,MDC_C10_210504_01640,,,
MDC_RD_0521_3191,MDC_RD_0521,340,1175,MONTAGU STREET,151.5,152.5,R,13(Opp)12,PVM,Depression,Level Mix,2,,1,1,4/05/2021 9:10,SF,2021_05,3187,MDC_C10_210504_01624,,,
MDC_RD_0521_3190,MDC_RD_0521,340,1175,MONTAGU STREET,181.4,182.4,R,17(Opp)14,PVM,Edgebreak Patch,Edgebreak Repair,3,,1,1,4/05/2021 9:10,SF,2021_05,3188,MDC_C10_210504_01616,,,
MDC_RD_0521_3189,MDC_RD_0521,340,1175,MONTAGU STREET,212.3,213.3,R,19(Opp)18,PVM,Edgebreak Patch,Edgebreak Repair,3,,1,1,4/05/2021 9:10,SF,2021_05,3189,MDC_C10_210504_01606,,,
MDC_RD_0521_3185,MDC_RD_0521,340,1175,MONTAGU STREET,229.2,230.2,L,18(Opp)19,PVM,Edgebreak,Edgebreak Repair,2,,1,1,4/05/2021 9:10,SF,2021_05,3190,MDC_C10_210504_01566,,,
MDC_RD_0521_3188,MDC_RD_0521,340,1175,MONTAGU STREET,235.2,236.2,R,19(Opp)20,PVM,Edgebreak Patch,Edgebreak Repair,3,,1,1,4/05/2021 9:10,SF,2021_05,3191,MDC_C10_210504_01600,,,
MDC_RD_0521_3186,MDC_RD_0521,340,1175,MONTAGU STREET,242.2,245.2,L,20(Opp)19,DRA,Broken (K&C),Replace (K&C),3,,3,1,4/05/2021 9:10,SF,2021_05,3192,MDC_C10_210504_01574,,,
MDC_RD_0521_3187,MDC_RD_0521,340,1175,MONTAGU STREET,261.3,262.3,L,,PVM,Scabbing,Chipseal,3,,1,1,4/05/2021 9:10,SF,2021_05,3193,MDC_C10_210504_01582,,,
MDC_RD_0521_12719,MDC_RD_0521,587,1936,MONTEITH STREET,32,36,R,,PVM,Flushing,Water Cutting,3,,4,2,6/05/2021 12:17,RB,2021_05,3194,MDC_C12_210506_19229,,,
MDC_RD_0521_12720,MDC_RD_0521,587,1936,MONTEITH STREET,168.8,169.8,L,,PVM,Depression,Level Mix,2,,1,4,6/05/2021 12:18,RB,2021_05,3195,MDC_C12_210506_19289,,,
MDC_RD_0521_12733,MDC_RD_0521,587,1935,MONTEITH STREET,290.5,335.1,L,(Opp)30-2/179,PVM,Flushing,Water Cutting,3,,44.6,2,6/05/2021 12:42,RB,2021_05,3196,MDC_C12_210506_19870,,,
MDC_RD_0521_12718,MDC_RD_0521,587,1935,MONTEITH STREET,274.5,292.5,R,30-2/179,PVM,Flushing,Water Cutting,2,,18,2,6/05/2021 12:15,RB,2021_05,3197,MDC_C12_210506_19061,,,
MDC_RD_0521_12717,MDC_RD_0521,587,1935,MONTEITH STREET,365.9,368.9,R,44,PVM,Shoulder Damage,Shoulder Repair,3,,3,1,6/05/2021 12:15,RB,2021_05,3198,MDC_C12_210506_19045,,,
MDC_RD_0521_12716,MDC_RD_0521,587,1935,MONTEITH STREET,539.5,569.5,R,(Opp)65,SHL,High Shoulder,Grade/Roll,2,,30,1,6/05/2021 12:15,RB,2021_05,3199,MDC_C12_210506_19013,,,
MDC_RD_0521_3176,MDC_RD_0521,453,1164,MONTGOMERY STREET,40.6,41.6,R,29(Opp)1,DRA,Broken (K&C),Replace (K&C),1,,1,1,4/05/2021 8:45,SF,2021_05,3200,MDC_C10_210504_00949,,,
MDC_RD_0521_3162,MDC_RD_0521,453,1164,MONTGOMERY STREET,52.5,53.5,L,1(Opp)29,PVM,Flushing,Water Cutting,3,,1,1,4/05/2021 8:43,SF,2021_05,3201,MDC_C10_210504_00788,,,
MDC_RD_0521_3163,MDC_RD_0521,453,1164,MONTGOMERY STREET,65.3,67.3,L,1(Opp)28,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 8:43,SF,2021_05,3202,MDC_C10_210504_00792,,,
MDC_RD_0521_3164,MDC_RD_0521,453,1164,MONTGOMERY STREET,87,93,L,1(Opp)26,PVM,Flushing,Water Cutting,3,,6,1,4/05/2021 8:43,SF,2021_05,3203,MDC_C10_210504_00800,,,
MDC_RD_0521_3175,MDC_RD_0521,453,1164,MONTGOMERY STREET,100.5,101.5,R,24(Opp)1,PVM,Alligator Cracking (C/S Rd),Crackseal,2,,1,1,4/05/2021 8:44,SF,2021_05,3204,MDC_C10_210504_00933,,,
MDC_RD_0521_3174,MDC_RD_0521,453,1164,MONTGOMERY STREET,122.6,125.6,R,22A(Opp)1,DRA,Broken (K&C),Replace (K&C),2,,3,1,4/05/2021 8:44,SF,2021_05,3205,MDC_C10_210504_00927,,,
MDC_RD_0521_3165,MDC_RD_0521,453,1164,MONTGOMERY STREET,149.3,152.3,L,3(Opp)20,DRA,Broken (K&C),Replace (K&C),3,,3,1,4/05/2021 8:44,SF,2021_05,3206,MDC_C10_210504_00822,,,
MDC_RD_0521_3173,MDC_RD_0521,453,1164,MONTGOMERY STREET,153.2,155.2,R,20(Opp)3,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 8:44,SF,2021_05,3207,MDC_C10_210504_00921,,,
MDC_RD_0521_3166,MDC_RD_0521,453,1164,MONTGOMERY STREET,182,184,L,4(Opp)18,DRA,Broken (K&C),Replace (K&C),2,,2,1,4/05/2021 8:44,SF,2021_05,3208,MDC_C10_210504_00836,,,
MDC_RD_0521_3167,MDC_RD_0521,453,1164,MONTGOMERY STREET,206.6,208.6,L,6,DRA,Broken (K&C),Replace (K&C),2,,2,1,4/05/2021 8:44,SF,2021_05,3209,MDC_C10_210504_00845,,,
MDC_RD_0521_3172,MDC_RD_0521,453,1164,MONTGOMERY STREET,207.6,209.6,R,16(Opp)6,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 8:44,SF,2021_05,3210,MDC_C10_210504_00909,,,
MDC_RD_0521_3168,MDC_RD_0521,453,1164,MONTGOMERY STREET,233,,L,7(Opp)15,PVM,Pothole Patch,Pothole Repair,3,,1,1,4/05/2021 8:44,SF,2021_05,3211,MDC_C10_210504_00857,,,
MDC_RD_0521_3171,MDC_RD_0521,453,1164,MONTGOMERY STREET,250.5,253.5,R,14(Opp)8,DRA,Broken (K&C),Replace (K&C),3,,3,1,4/05/2021 8:44,SF,2021_05,3212,MDC_C10_210504_00895,,,
MDC_RD_0521_3169,MDC_RD_0521,453,1164,MONTGOMERY STREET,265.9,269.9,L,8(Opp)14,DRA,Broken (K&C),Replace (K&C),3,,4,1,4/05/2021 8:44,SF,2021_05,3213,MDC_C10_210504_00871,,,
MDC_RD_0521_3170,MDC_RD_0521,453,1164,MONTGOMERY STREET,274.6,276.6,L,12(Opp)9,DRA,Broken (K&C),Replace (K&C),1,,2,1,4/05/2021 8:44,SF,2021_05,3214,MDC_C10_210504_00881,,,
MDC_RD_0521_466,MDC_RD_0521,1293,2994,MOUNT TAYLOR DRIVE,301,321,L,23,PVM,Flushing,Water Cutting,3,,20,1,30/04/2021 15:03,SF,2021_05,3215,MDC_C10_210430_12835,,,
MDC_RD_0521_467,MDC_RD_0521,1293,2994,MOUNT TAYLOR DRIVE,338.3,348.3,L,23,PVM,Corrugations,Mill,3,,10,1,30/04/2021 15:03,SF,2021_05,3216,MDC_C10_210430_12841,,,
MDC_RD_0521_468,MDC_RD_0521,1293,2994,MOUNT TAYLOR DRIVE,396.5,406.5,L,49,PVM,Corrugations,Mill,3,,10,1,30/04/2021 15:03,SF,2021_05,3217,MDC_C10_210430_12851,,,
MDC_RD_0521_469,MDC_RD_0521,1293,2994,MOUNT TAYLOR DRIVE,467.4,469.4,L,49,PVM,Scabbing,Chipseal,3,,2,1,30/04/2021 15:03,SF,2021_05,3218,MDC_C10_210430_12863,,,
MDC_RD_0521_491,MDC_RD_0521,1293,3031,MOUNT TAYLOR DRIVE,544.1,559.1,R,,SHL,High Shoulder,Grade/Roll,2,,15,1,30/04/2021 15:34,SF,2021_05,3219,MDC_C10_210430_14098,,,
MDC_RD_0521_490,MDC_RD_0521,1293,3034,MOUNT TAYLOR DRIVE,664.2,674.2,R,(Opp)71,SHL,High Shoulder,Grade/Roll,2,,10,1,30/04/2021 15:34,SF,2021_05,3220,MDC_C10_210430_14080,,,
MDC_RD_0521_489,MDC_RD_0521,1293,3032,MOUNT TAYLOR DRIVE,1113.4,1114.4,R,118(Opp)115,PVM,Edgebreak,Edgebreak Repair,2,,1,1,30/04/2021 15:33,SF,2021_05,3221,MDC_C10_210430_13945,,,
MDC_RD_0521_476,MDC_RD_0521,1293,3032,MOUNT TAYLOR DRIVE,1209.9,1229.9,L,(Opp)124,SHL,Shallow Shoulder,Grade/Roll,2,,20,1,30/04/2021 15:07,SF,2021_05,3222,MDC_C10_210430_13318,,,
MDC_RD_0521_481,MDC_RD_0521,1293,3033,MOUNT TAYLOR DRIVE,1517,1519,L,153(Opp)150,PVM,Scabbing,Chipseal,3,,2,1,30/04/2021 15:31,SF,2021_05,3223,MDC_C10_210430_13800,,,
MDC_RD_0521_488,MDC_RD_0521,1293,3033,MOUNT TAYLOR DRIVE,1520,1526,L,150(Opp)153,PVM,Scabbing,Chipseal,3,,6,2,30/04/2021 15:32,SF,2021_05,3224,MDC_C10_210430_13879,,,
MDC_RD_0521_487,MDC_RD_0521,1293,3033,MOUNT TAYLOR DRIVE,1554.2,1556.2,R,154(Opp)161,PVM,Scabbing,Chipseal,3,,2,1,30/04/2021 15:32,SF,2021_05,3225,MDC_C10_210430_13871,,,
MDC_RD_0521_482,MDC_RD_0521,1293,3033,MOUNT TAYLOR DRIVE,1591.5,1592.5,L,161(Opp)158,PVM,Scabbing,Chipseal,3,,1,1,30/04/2021 15:31,SF,2021_05,3226,MDC_C10_210430_13818,,,
MDC_RD_0521_483,MDC_RD_0521,1293,3033,MOUNT TAYLOR DRIVE,1606,,L,167-11A,PVM,Pot Holes,Pothole Repair,1,,1,1,30/04/2021 15:31,SF,2021_05,3227,MDC_C10_210430_13822,,,
MDC_RD_0521_484,MDC_RD_0521,1293,3033,MOUNT TAYLOR DRIVE,1609.3,1615.3,L,,PVM,Edgebreak,Edgebreak Repair,1,,6,1,30/04/2021 15:31,SF,2021_05,3228,MDC_C10_210430_13826,,,
MDC_RD_0521_485,MDC_RD_0521,1293,3033,MOUNT TAYLOR DRIVE,1618,,L,,PVM,Pot Holes,Pothole Repair,1,,2,1,30/04/2021 15:32,SF,2021_05,3229,MDC_C10_210430_13831,,,
MDC_RD_0521_486,MDC_RD_0521,1293,3033,MOUNT TAYLOR DRIVE,1624.1,1627.1,L,,PVM,Edgebreak,Edgebreak Repair,1,,3,1,30/04/2021 15:32,SF,2021_05,3230,MDC_C10_210430_13838,,,
MDC_RD_0521_3474,MDC_RD_0521,349,1418,MOUNTFORT GROVE,43.7,45.7,R,23,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 13:13,SF,2021_05,3231,MDC_C10_210504_11086,,,
MDC_RD_0521_3469,MDC_RD_0521,349,1418,MOUNTFORT GROVE,78.7,81.7,L,2(Opp)21,DRA,Broken (K&C),Replace (K&C),3,,3,1,4/05/2021 13:13,SF,2021_05,3232,MDC_C10_210504_11016,,,
MDC_RD_0521_3470,MDC_RD_0521,349,1418,MOUNTFORT GROVE,120.6,122.6,L,5(Opp)20,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 13:13,SF,2021_05,3233,MDC_C10_210504_11026,,,
MDC_RD_0521_3473,MDC_RD_0521,349,1418,MOUNTFORT GROVE,148.5,150.5,R,16(Opp)6,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 13:13,SF,2021_05,3234,MDC_C10_210504_11060,,,
MDC_RD_0521_3472,MDC_RD_0521,349,1418,MOUNTFORT GROVE,169,172,R,15(Opp)7,DRA,Uphill Grade,Replace (K&C),3,,3,1,4/05/2021 13:13,SF,2021_05,3235,MDC_C10_210504_11054,,,
MDC_RD_0521_3471,MDC_RD_0521,349,1418,MOUNTFORT GROVE,182.5,183.5,L,15(Opp)7,DRA,Broken (K&C),Replace (K&C),1,,1,1,4/05/2021 13:13,SF,2021_05,3236,MDC_C10_210504_11046,,,
MDC_RD_0521_12944,MDC_RD_0521,54,1916,MT BIGGS ROAD,440,442,L,396(Opp)359,PVM,Edgebreak,Edgebreak Repair,2,,2,1,6/05/2021 15:14,RB,2021_05,3237,MDC_C12_210506_34258,,,
MDC_RD_0521_12943,MDC_RD_0521,54,1916,MT BIGGS ROAD,503.6,514.6,R,359(Opp)396,PVM,Flushing,Water Cutting,3,,11,1,6/05/2021 15:13,RB,2021_05,3238,MDC_C12_210506_34114,,,
MDC_RD_0521_12945,MDC_RD_0521,54,1916,MT BIGGS ROAD,560,,L,396(Opp)357,PVM,Pot Holes,Pothole Repair,1,,3,1,6/05/2021 15:14,RB,2021_05,3239,MDC_C12_210506_34275,,,
MDC_RD_0521_12942,MDC_RD_0521,54,1916,MT BIGGS ROAD,556,581,R,357(Opp)396,PVM,Scabbing,Chipseal,3,,25,2,6/05/2021 15:13,RB,2021_05,3240,MDC_C12_210506_34102,,,
MDC_RD_0521_12946,MDC_RD_0521,54,1916,MT BIGGS ROAD,589,595,L,396(Opp)357,PVM,Edgebreak Patch,Edgebreak Repair,3,,6,1,6/05/2021 15:14,RB,2021_05,3241,MDC_C12_210506_34278,,,
MDC_RD_0521_12949,MDC_RD_0521,54,1916,MT BIGGS ROAD,571.9,611.9,L,331(Opp)334,PVM,Alligator Cracking (C/S Rd),Crackseal,2,,40,2,6/05/2021 15:16,RB,2021_05,3242,MDC_C12_210506_34513,,,
MDC_RD_0521_12941,MDC_RD_0521,54,1916,MT BIGGS ROAD,614,,R,331(Opp)334,PVM,Pot Holes,Pothole Repair,1,,2,1,6/05/2021 15:13,RB,2021_05,3243,MDC_C12_210506_34098,,,
MDC_RD_0521_12940,MDC_RD_0521,54,1916,MT BIGGS ROAD,782.1,785.1,R,331(Opp)334,PVM,Shoulder Damage,Shoulder Repair,3,,3,1,6/05/2021 15:13,RB,2021_05,3244,MDC_C12_210506_34074,,,
MDC_RD_0521_12947,MDC_RD_0521,54,1916,MT BIGGS ROAD,842.8,882.8,L,310(Opp)317,PVM,Shoulder Damage,Shoulder Repair,3,,40,1,6/05/2021 15:15,RB,2021_05,3245,MDC_C12_210506_34312,,,
MDC_RD_0521_12948,MDC_RD_0521,54,1916,MT BIGGS ROAD,931,932,L,310(Opp)317,PVM,Edgebreak Patch,Edgebreak Repair,3,,1,1,6/05/2021 15:15,RB,2021_05,3246,MDC_C12_210506_34324,,,
MDC_RD_0521_12939,MDC_RD_0521,54,1916,MT BIGGS ROAD,944.9,955.9,R,317(Opp)310,PVM,Scabbing,Chipseal,3,,11,2,6/05/2021 15:12,RB,2021_05,3247,MDC_C12_210506_34048,,,
MDC_RD_0521_12938,MDC_RD_0521,54,1916,MT BIGGS ROAD,991,,R,317-38A(Opp)310,PVM,Pot Holes,Pothole Repair,1,,1,1,6/05/2021 15:12,RB,2021_05,3248,MDC_C12_210506_34043,,,
MDC_RD_0521_12937,MDC_RD_0521,54,1916,MT BIGGS ROAD,1090.7,1091.7,R,291(Opp)310,PVM,Depression,Level Mix,2,,1,1,6/05/2021 15:12,RB,2021_05,3249,MDC_C12_210506_34028,,,
MDC_RD_0521_12936,MDC_RD_0521,54,1916,MT BIGGS ROAD,1321.8,1322.8,R,(Opp)284,PVM,Depression,Level Mix,2,,1,1,6/05/2021 15:12,RB,2021_05,3250,MDC_C12_210506_33998,,,
MDC_RD_0521_12935,MDC_RD_0521,54,2833,MT BIGGS ROAD,2091.2,2106.2,R,(Opp)210,PVM,Flushing,Water Cutting,3,,15,1,6/05/2021 15:11,RB,2021_05,3251,MDC_C12_210506_33900,,,
MDC_RD_0521_12894,MDC_RD_0521,54,2833,MT BIGGS ROAD,2076,2148.6,R,(Opp)210,PVM,Flushing,Water Cutting,3,,72.6,1,6/05/2021 14:39,RB,2021_05,3252,MDC_C12_210506_30325,,,
MDC_RD_0521_12892,MDC_RD_0521,54,2836,MT BIGGS ROAD,2946.8,2957.8,R,,PVM,Flushing,Water Cutting,3,,11,2,6/05/2021 14:36,RB,2021_05,3253,MDC_C12_210506_30027,,,
MDC_RD_0521_12891,MDC_RD_0521,54,2836,MT BIGGS ROAD,3647.9,3678.9,R,,PVM,Flushing,Water Cutting,3,,31,1,6/05/2021 14:35,RB,2021_05,3254,MDC_C12_210506_29920,,,
MDC_RD_0521_12890,MDC_RD_0521,54,2836,MT BIGGS ROAD,3970.8,3975.8,R,,PVM,Shoulder Damage,Shoulder Repair,3,,5,1,6/05/2021 14:35,RB,2021_05,3255,MDC_C12_210506_29878,,,
MDC_RD_0521_12878,MDC_RD_0521,54,2837,MT BIGGS ROAD,4078.9,4079.9,R,,PVM,Edgebreak,Edgebreak Repair,2,,1,1,6/05/2021 14:27,RB,2021_05,3256,MDC_C12_210506_29051,,,
MDC_RD_0521_12916,MDC_RD_0521,54,2837,MT BIGGS ROAD,4101.7,4102.7,L,,PVM,Edgebreak,Edgebreak Repair,2,,1,1,6/05/2021 14:58,RB,2021_05,3257,MDC_C12_210506_32442,,,
MDC_RD_0521_903,MDC_RD_0521,79,928,OROUA ROAD,18.7,28.7,L,1,PVM,Flushing,Water Cutting,3,,10,3,1/05/2021 11:13,SF,2021_05,3518,MDC_C10_210501_10495,,,
MDC_RD_0521_2104,MDC_RD_0521,46,1918,MT STEWART/HALCOMBE ROAD,22.8,30.8,R,,PVM,Flushing,Water Cutting,3,,8,1,2/05/2021 15:27,SF,2021_05,3258,MDC_C10_210502_46846,,,
MDC_RD_0521_2082,MDC_RD_0521,46,1918,MT STEWART/HALCOMBE ROAD,71.8,76.8,L,,PVM,Edgebreak Patch,Edgebreak Repair,3,,5,1,2/05/2021 15:16,SF,2021_05,3259,MDC_C10_210502_46840,,,
MDC_RD_0521_2103,MDC_RD_0521,46,1918,MT STEWART/HALCOMBE ROAD,153.5,155.5,R,,PVM,Flushing,Water Cutting,3,,2,1,2/05/2021 15:26,SF,2021_05,3260,MDC_C10_210502_46830,,,
MDC_RD_0521_2083,MDC_RD_0521,46,1918,MT STEWART/HALCOMBE ROAD,915,920,L,,PVM,Edgebreak Patch,Edgebreak Repair,3,,5,1,2/05/2021 15:17,SF,2021_05,3261,MDC_C10_210502_46764,,,
MDC_RD_0521_2084,MDC_RD_0521,46,1918,MT STEWART/HALCOMBE ROAD,965.3,970.3,L,,PVM,Edgebreak Patch,Edgebreak Repair,3,,5,1,2/05/2021 15:17,SF,2021_05,3262,MDC_C10_210502_46759,,,
MDC_RD_0521_2085,MDC_RD_0521,46,1918,MT STEWART/HALCOMBE ROAD,1620.7,1650.7,L,,DRA,Blocked SWC,Clear,2,,30,1,2/05/2021 15:18,SF,2021_05,3263,MDC_C10_210502_46700,,,
MDC_RD_0521_2102,MDC_RD_0521,46,1918,MT STEWART/HALCOMBE ROAD,2028.6,2031.6,R,,PVM,Flushing,Water Cutting,3,,3,1,2/05/2021 15:25,SF,2021_05,3264,MDC_C10_210502_46658,,,
MDC_RD_0521_2101,MDC_RD_0521,46,1918,MT STEWART/HALCOMBE ROAD,2084.5,2085.5,R,,PVM,Flushing,Water Cutting,3,,1,1,2/05/2021 15:25,SF,2021_05,3265,MDC_C10_210502_46652,,,
MDC_RD_0521_2100,MDC_RD_0521,46,1918,MT STEWART/HALCOMBE ROAD,2199.9,2209.9,R,,PVM,Shoulder Damage,Shoulder Repair,3,,10,1,2/05/2021 15:25,SF,2021_05,3266,MDC_C10_210502_46638,,,
MDC_RD_0521_2086,MDC_RD_0521,46,1918,MT STEWART/HALCOMBE ROAD,2261.5,2265.5,L,,PVM,Flushing,Water Cutting,3,,4,2,2/05/2021 15:18,SF,2021_05,3267,MDC_C10_210502_46632,,,
MDC_RD_0521_2099,MDC_RD_0521,46,1918,MT STEWART/HALCOMBE ROAD,2295.1,2301.1,R,,PVM,Flushing,Water Cutting,3,,6,1,2/05/2021 15:25,SF,2021_05,3268,MDC_C10_210502_46628,,,
MDC_RD_0521_2087,MDC_RD_0521,46,1918,MT STEWART/HALCOMBE ROAD,2358.2,2361.2,L,,PVM,Edgebreak,Edgebreak Repair,2,,3,1,2/05/2021 15:18,SF,2021_05,3269,MDC_C10_210502_46622,,,
