Footpath ID,Road Name,Road ID,Area,Displacement,Position,ERP,Side,Asset,Zone,Type,Fault,Cause,Size,Length,Width,Grade,Comments,Inspection Date,Easting,Northing,Latitude,Longitude,FaultTime,Photo,Inspector,Seq,FaultNo
1266,WESTMINSTER AVE,580,NCC,Middle,61,594,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1933194,5619607,-39.508596,176.875202,28/11/2019 14:13,18056,,14630,3168
1266,WESTMINSTER AVE,580,NCC,Middle,63,614,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1933197,5619627,-39.508413,176.875234,28/11/2019 14:14,18068,,14631,3169
1266,WESTMINSTER AVE,580,NCC,Middle,63,620,L,Footpath,Urban,Concrete,Scabbing,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933198,5619633,-39.508359,176.875237,28/11/2019 14:14,18074,,14632,3170
1266,WESTMINSTER AVE,580,NCC,Middle,65,627,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1933198,5619640,-39.508296,176.875237,28/11/2019 14:14,18079,,14633,3171
1266,WESTMINSTER AVE,580,NCC,Middle,67,647,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1933198,5619660,-39.50812,176.875228,28/11/2019 14:14,18097,,14634,3173
1266,WESTMINSTER AVE,580,NCC,Middle,67,653,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933198,5619666,-39.508066,176.875221,28/11/2019 14:14,18101,,14635,3174
1266,WESTMINSTER AVE,580,NCC,Middle,69,677,L,Footpath,Urban,Concrete,Crack,Vehicles,2x1,2,1.4,3,,19-Nov-19,1933196,5619690,-39.507849,176.875182,28/11/2019 14:14,18117,,14636,3176
1266,WESTMINSTER AVE,580,NCC,Middle,73,723,L,Pram Crossing,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1933188,5619734,-39.507454,176.875074,28/11/2019 14:15,18145,,14637,3177
1265,WESTMINSTER AVE,580,NCC,Middle,75-13A,765,L,Footpath,Urban,Concrete,Broken,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933187,5619769,-39.507142,176.875039,28/11/2019 14:35,19368,,14638,3226
1265,WESTMINSTER AVE,580,NCC,Middle,75-13A,774,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1933186,5619778,-39.507062,176.875022,28/11/2019 14:35,19376,,14639,3227
1265,WESTMINSTER AVE,580,NCC,Middle,81,795,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1933183,5619799,-39.506876,176.874982,28/11/2019 14:36,19387,,14640,3228
1264,WESTMINSTER AVE,580,NCC,Middle,91,896,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933171,5619899,-39.505979,176.874785,28/11/2019 12:06,11499,,14641,2913
1264,WESTMINSTER AVE,580,NCC,Middle,105,989,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933158,5619990,-39.505162,176.874599,28/11/2019 12:06,11540,,14642,2914
1264,WESTMINSTER AVE,580,NCC,Middle,105,993,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1933158,5619995,-39.505126,176.874591,28/11/2019 12:06,11546,,14643,2915
1264,WESTMINSTER AVE,580,NCC,Middle,109,1042,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1933152,5620043,-39.504693,176.874495,28/11/2019 12:07,11570,,14644,2916
1264,WESTMINSTER AVE,580,NCC,Middle,117,1097,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,5,,19-Nov-19,1933145,5620098,-39.504202,176.87439,28/11/2019 12:07,11603,,14645,2917
1264,WESTMINSTER AVE,580,NCC,Middle,121,1122,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933141,5620123,-39.503979,176.874326,28/11/2019 12:08,11614,,14646,2918
1264,WESTMINSTER AVE,580,NCC,Middle,123-91,1143,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933137,5620143,-39.503801,176.874271,28/11/2019 12:08,11625,,14647,2919
1264,WESTMINSTER AVE,580,NCC,Middle,125,1166,L,Footpath,Urban,Concrete,Obstruction,Plant Growth,1x1,1,1.4,3,,19-Nov-19,1933132,5620166,-39.503598,176.874204,28/11/2019 12:08,11639,,14648,2920
1264,WESTMINSTER AVE,580,NCC,Middle,133,1192,L,Footpath,Urban,Concrete,Slippery,Loose Metal,5x1,5,1.4,4,,19-Nov-19,1933126,5620191,-39.503371,176.87412,28/11/2019 12:08,11658,,14649,2921
1264,WESTMINSTER AVE,580,NCC,Middle,133,1213,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1933119,5620211,-39.503198,176.874031,28/11/2019 12:09,11676,,14650,2923
1264,WESTMINSTER AVE,580,NCC,Middle,135,1229,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933114,5620226,-39.503066,176.873964,28/11/2019 12:09,11693,,14651,2924
1264,WESTMINSTER AVE,580,NCC,Middle,141,1304,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1933053,5620260,-39.502783,176.873246,28/11/2019 12:10,11735,,14652,2926
1263,WESTMINSTER AVE,580,NCC,Middle,143,1330,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1933028,5620264,-39.502752,176.87295,28/11/2019 12:10,11757,,14653,2927
1263,WESTMINSTER AVE,580,NCC,Middle,143,1333,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1933025,5620265,-39.50275,176.872915,28/11/2019 12:10,11761,,14654,2928
1262,WESTMINSTER AVE,580,NCC,Middle,145 (Opposite #150),1382,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1932988,5620271,-39.502708,176.872478,28/11/2019 12:11,11821,,14655,2929
1262,WESTMINSTER AVE,580,NCC,Middle,147,1406,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1932963,5620274,-39.502693,176.872193,28/11/2019 12:11,11845,,14656,2931
274,WESTMINSTER AVE,580,NCC,Middle,167,1637,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.3,3,,19-Nov-19,1932829,5620135,-39.503992,176.870706,28/11/2019 12:15,12073,,14657,2941
274,WESTMINSTER AVE,580,NCC,Middle,175,1682,L,Footpath,Urban,Concrete,Crack,Vehicles,2x1,2,1.3,3,,19-Nov-19,1932804,5620098,-39.504329,176.870428,28/11/2019 12:16,12098,,14658,2942
274,WESTMINSTER AVE,580,NCC,Middle,after #179,1737,L,Footpath,Urban,Concrete,Scabbing,Age,2x1,2,1.3,3,,19-Nov-19,1932780,5620049,-39.504783,176.870184,28/11/2019 12:16,12135,,14659,2943
1261,WESTMINSTER AVE,580,NCC,Middle,187,1808,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1932741,5619963,-39.505573,176.869765,28/11/2019 12:47,13989,,14660,2986
1261,WESTMINSTER AVE,580,NCC,Middle,199,1875,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,4,,19-Nov-19,1932705,5619908,-39.506082,176.86938,28/11/2019 12:48,14035,,14661,2987
1261,WESTMINSTER AVE,580,NCC,Middle,207,1906,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1932680,5619889,-39.50626,176.869103,28/11/2019 12:48,14053,,14662,2988
1261,WESTMINSTER AVE,580,NCC,Middle,211,1934,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1932655,5619876,-39.506382,176.868815,28/11/2019 12:49,14079,,14663,2990
1261,WESTMINSTER AVE,580,NCC,Middle,221,1973,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1932620,5619860,-39.506544,176.86841,28/11/2019 12:49,14096,,14664,2991
1261,WESTMINSTER AVE,580,NCC,Middle,221,1980,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1932613,5619857,-39.506573,176.868337,28/11/2019 12:49,14108,,14665,2993
1261,WESTMINSTER AVE,580,NCC,Middle,223,1984,L,Footpath,Urban,Concrete,Crack,Trees,1x1,1,1.4,3,,19-Nov-19,1932609,5619855,-39.50659,176.868296,28/11/2019 12:49,14117,,14666,2994
1261,WESTMINSTER AVE,580,NCC,Middle,225,2005,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,4,,19-Nov-19,1932590,5619847,-39.506676,176.868078,28/11/2019 12:50,14132,,14667,2995
1260,WESTMINSTER AVE,580,NCC,Middle,235,2140,L,Footpath,Urban,Concrete,Crack,Trees,1x1,1,1.4,3,,19-Nov-19,1932464,5619790,-39.507229,176.866637,17/12/2019 8:50,7231,,14668,12980
1260,WESTMINSTER AVE,580,NCC,Middle,245,2225,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1932386,5619755,-39.507575,176.865748,17/12/2019 8:51,7284,,14669,12981
1260,WESTMINSTER AVE,580,NCC,Middle,247,2240,L,Footpath,Urban,Concrete,Scabbing,Vehicles,1x1,1,1.4,3,,19-Nov-19,1932372,5619749,-39.507636,176.865594,17/12/2019 8:51,7305,,14670,12982
1260,WESTMINSTER AVE,580,NCC,Middle,249,2276,L,Footpath,Urban,Concrete,Trip Lip,Trees,1x1,1,1.4,3,,19-Nov-19,1932339,5619734,-39.507781,176.865223,17/12/2019 8:51,7335,,14671,12983
1260,WESTMINSTER AVE,580,NCC,Middle,38-984,2282,L,Footpath,Urban,Concrete,Crack,Trees,1x1,1,1.4,3,,19-Nov-19,1932334,5619732,-39.507806,176.865161,17/12/2019 8:52,7338,,14672,12984
1260,WESTMINSTER AVE,580,NCC,Middle,38-984,2298,L,Footpath,Urban,Concrete,Trip Lip,Ground Movement,1x1,1,1.4,3,,19-Nov-19,1932319,5619725,-39.507872,176.864994,17/12/2019 8:52,7360,,14673,12985
1260,WESTMINSTER AVE,580,NCC,Middle,269,2476,L,Footpath,Urban,Concrete,Trip Lip,Trees,1x1,1,1.4,3,,19-Nov-19,1932156,5619653,-39.508585,176.863136,17/12/2019 8:54,7463,,14674,12986
1259,WESTMINSTER AVE,580,NCC,Middle,275,2547,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1932097,5619621,-39.50889,176.862463,17/12/2019 8:54,7513,,14675,12988
1258,WESTMINSTER AVE,580,NCC,Middle,301,2837,L,Footpath,Urban,Concrete,Trip Hazard,Age,1x1,1,1.4,3,,19-Nov-19,1931923,5619396,-39.510985,176.860563,17/12/2019 9:22,9148,,14676,13013
1258,WESTMINSTER AVE,580,NCC,Middle,301,2838,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1931923,5619395,-39.510994,176.86056,17/12/2019 9:22,9145,,14677,13012
1257,WESTMINSTER AVE,580,NCC,Middle,309,2960,L,Footpath,Urban,Concrete,Trip Lip,Trees,1x1,1,1.4,3,,19-Nov-19,1931896,5619287,-39.511971,176.860303,17/12/2019 9:23,9234,,14678,13014
1256,WESTMINSTER AVE,580,NCC,Middle,353,3449,L,Footpath,Urban,Concrete,Crack,Age,1x1,1,1.3,3,,19-Nov-19,1931782,5618812,-39.51629,176.859215,17/12/2019 9:51,10907,,14679,13053
402,WESTMINSTER AVE,580,NCC,Berm,355,3458,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1931775,5618783,-39.516551,176.859145,5/01/2020 12:07,4260,,14680,14317
293,WESTMINSTER AVE,580,NCC,Middle,357,3475,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.3,4,,19-Nov-19,1931770,5618767,-39.5167,176.859094,5/01/2020 12:07,4290,,14681,14319
293,WESTMINSTER AVE,580,NCC,Middle,357,3477,L,Footpath,Urban,Concrete,Trip Hazard,Vehicles,1x1,1,1.3,3,,19-Nov-19,1931769,5618765,-39.516718,176.859089,5/01/2020 12:08,4315,,14682,14320
293,WESTMINSTER AVE,580,NCC,Middle,359,3496,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.3,3,,19-Nov-19,1931761,5618748,-39.516873,176.859004,5/01/2020 12:08,4330,,14683,14321
292,WESTMINSTER AVE,580,NCC,Middle,359,3497,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.3,3,,19-Nov-19,1931761,5618747,-39.516881,176.858998,5/01/2020 12:08,4334,,14684,14322
292,WESTMINSTER AVE,580,NCC,Middle,359,3514,L,Footpath,Urban,Concrete,Crack,Age,1x1,1,1.3,3,,19-Nov-19,1931752,5618733,-39.517012,176.858903,5/01/2020 12:08,4349,,14685,14323
2000293,WESTMINSTER AVE,580,NCC,,,5,C,Footpath,Urban,Other,Crack,Age,1x1,1,1.4,3,,19-Nov-19,1931769,5618694,-39.517356,176.859117,5/01/2020 12:30,5656,,14686,14373
2000293,WESTMINSTER AVE,580,NCC,,,94,C,Footpath,Urban,Other,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1931808,5618614,-39.518058,176.859611,5/01/2020 12:31,5713,,14687,14374
2000293,WESTMINSTER AVE,580,NCC,,,142,C,Footpath,Urban,Other,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1931820,5618569,-39.518461,176.85977,5/01/2020 12:32,5762,,14688,14376
2000293,WESTMINSTER AVE,580,NCC,,,179,C,Footpath,Urban,Other,Displacement,Trees,5x1,5,1.4,3,,19-Nov-19,1931827,5618533,-39.518783,176.85987,5/01/2020 12:32,5786,,14689,14377
2000293,WESTMINSTER AVE,580,NCC,,,205,C,Footpath,Urban,Other,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1931838,5618509,-39.518989,176.860008,5/01/2020 12:32,5807,,14690,14378
2000293,WESTMINSTER AVE,580,NCC,,,209,C,Footpath,Urban,Other,Crack,Vehicles,4x1,4,1.4,3,,19-Nov-19,1931840,5618506,-39.519019,176.860035,5/01/2020 12:32,5812,,14691,14379
2000293,WESTMINSTER AVE,580,NCC,,,214,C,Footpath,Urban,Other,Trip Hazard,Vehicles,1x1,1,1.4,4,,19-Nov-19,1931843,5618502,-39.519056,176.860075,5/01/2020 12:33,5839,,14692,14381
2000293,WESTMINSTER AVE,580,NCC,,,402,C,Footpath,Urban,Other,Ponding,Age,1x1,1,1.4,3,,19-Nov-19,1932012,5618429,-39.519647,176.862074,5/01/2020 12:35,5955,,14693,14382
1793,WESTMINSTER LANE NORTH,684,NCC,Middle,near #157,11,R,Pram Crossing,Urban,Concrete,Trip Hazard,Age,1x1,1,1.3,5,,19-Nov-19,1932896,5620209,-39.503301,176.871445,28/11/2019 12:13,11930,,14694,2933
355,WESTMINSTER LANE SOUTH,686,NCC,Middle,167,70,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.3,3,,19-Nov-19,1932840,5620146,-39.503886,176.870822,28/11/2019 12:15,12060,,14695,2940
2030,WHAKARIRE AVE,581,NCC,Middle,3,9,L,Footpath,Urban,Concrete,Scabbing,Vehicles,3x1,3,1.2,3,,19-Nov-19,1934778,5622647,-39.480656,176.892057,27/11/2019 8:51,8434,,14696,1673
2030,WHAKARIRE AVE,581,NCC,Middle,3 (Opposite #2),17,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.2,3,,19-Nov-19,1934785,5622650,-39.48062,176.892138,27/11/2019 8:51,8448,,14697,1674
2030,WHAKARIRE AVE,581,NCC,Middle,3 (Opposite #2),17,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.2,4,,19-Nov-19,1934785,5622650,-39.48062,176.892138,27/11/2019 8:52,8455,,14698,1675
2030,WHAKARIRE AVE,581,NCC,Middle,5 (Opposite #2),21,L,Footpath,Urban,Concrete,Scabbing,Vehicles,2x1,2,1.2,3,,19-Nov-19,1934788,5622652,-39.480602,176.892178,27/11/2019 8:52,8463,,14699,1676
2030,WHAKARIRE AVE,581,NCC,Middle,7 (Opposite #4),47,L,Footpath,Urban,Concrete,Scabbing,Vehicles,2x1,2,1.2,4,,19-Nov-19,1934811,5622664,-39.480486,176.892436,27/11/2019 8:52,8481,,14700,1677
2030,WHAKARIRE AVE,581,NCC,Middle,9 (Opposite #4),52,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.2,4,,19-Nov-19,1934815,5622666,-39.480462,176.892485,27/11/2019 8:52,8484,,14701,1678
2030,WHAKARIRE AVE,581,NCC,Middle,9 (Opposite #6),59,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.2,4,,19-Nov-19,1934822,5622670,-39.480429,176.892554,27/11/2019 8:52,8488,,14702,1679
2030,WHAKARIRE AVE,581,NCC,Middle,15 (Opposite #12),106,L,Footpath,Urban,Concrete,Crack,Vehicles,2x1,2,1.2,3,,19-Nov-19,1934864,5622691,-39.480223,176.893037,27/11/2019 8:53,8519,,14703,1680
2030,WHAKARIRE AVE,581,NCC,Middle,17-3/54 (Opposite #12),115,L,Footpath,Urban,Concrete,Scabbing,Age,2x1,2,1.2,3,,19-Nov-19,1934873,5622695,-39.48018,176.893133,27/11/2019 8:53,8523,,14704,1681
2030,WHAKARIRE AVE,581,NCC,Middle,19 (Opposite #12),137,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.2,3,,19-Nov-19,1934893,5622701,-39.480125,176.893366,27/11/2019 8:53,8537,,14705,1682
2030,WHAKARIRE AVE,581,NCC,Middle,19 (Opposite #12),140,L,Footpath,Urban,Concrete,Uneven,Age,3x1,3,1.2,4,,19-Nov-19,1934896,5622700,-39.480133,176.893402,27/11/2019 8:53,8552,,14706,1683
1208,WHARERANGI RD,582,NCC,Middle,,15,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1932177,5618803,-39.516214,176.863801,5/01/2020 11:57,3699,,14707,14282
1208,WHARERANGI RD,582,NCC,Middle,,18,L,Footpath,Urban,Concrete,Crack,Age,1x1,1,1.4,3,,19-Nov-19,1932174,5618805,-39.516202,176.863768,5/01/2020 11:57,3706,,14708,14283
1208,WHARERANGI RD,582,NCC,Middle,5 (Opposite #8-1A),66,L,Footpath,Urban,Concrete,Trip Hazard,Age,1x1,1,1.4,3,,19-Nov-19,1932127,5618808,-39.516195,176.863221,5/01/2020 11:58,3753,,14709,14285
1208,WHARERANGI RD,582,NCC,Middle,5 (Opposite #8-1A),66,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1932127,5618808,-39.516195,176.863221,5/01/2020 11:58,3750,,14710,14284
1208,WHARERANGI RD,582,NCC,Middle,7 (Opposite #12),100,L,Pram Crossing,Urban,Concrete,Missing Crossing,Other,1x1,1,1.4,5,,19-Nov-19,1932093,5618805,-39.516234,176.862824,5/01/2020 11:59,3816,,14711,14287
1207,WHARERANGI RD,582,NCC,Middle,17 (Opposite #22),209,L,Footpath,Urban,Concrete,Crack,Trees,1x1,1,1.4,4,,19-Nov-19,1931992,5618801,-39.516304,176.86165,5/01/2020 12:01,3954,,14712,14291
1207,WHARERANGI RD,582,NCC,Middle,17 (Opposite #22),216,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1931985,5618801,-39.516309,176.861569,5/01/2020 12:02,3963,,14713,14292
1207,WHARERANGI RD,582,NCC,Middle,17,218,L,Footpath,Urban,Concrete,Trip Hazard,Age,1x1,1,1.4,3,,19-Nov-19,1931983,5618801,-39.516311,176.861546,5/01/2020 12:02,3965,,14714,14293
1207,WHARERANGI RD,582,NCC,Middle,19,222,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1931979,5618801,-39.516314,176.861499,5/01/2020 12:02,3979,,14715,14294
1207,WHARERANGI RD,582,NCC,Middle,19 (Opposite #24),227,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1931974,5618801,-39.516318,176.861441,5/01/2020 12:02,3987,,14716,14295
1207,WHARERANGI RD,582,NCC,Middle,21-112 (Opposite #24),236,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1931965,5618800,-39.516326,176.861337,5/01/2020 12:02,3997,,14717,14296
1207,WHARERANGI RD,582,NCC,Middle,23 (Opposite #26),253,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1931947,5618799,-39.516341,176.861136,5/01/2020 12:03,4018,,14718,14297
1207,WHARERANGI RD,582,NCC,Middle,23 (Opposite #26),259,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1931941,5618799,-39.516346,176.861066,5/01/2020 12:03,4026,,14719,14298
1207,WHARERANGI RD,582,NCC,Middle,25 (Opposite #28),271,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1931929,5618798,-39.516356,176.860927,5/01/2020 12:03,4044,,14720,14300
1207,WHARERANGI RD,582,NCC,Middle,25 (Opposite #28),278,L,Footpath,Urban,Concrete,Trench Sunken,Utility Contractor,1x1,1,1.4,4,,19-Nov-19,1931922,5618798,-39.516362,176.860846,5/01/2020 12:03,4068,,14721,14303
1207,WHARERANGI RD,582,NCC,Middle,25 (Opposite #28),278,L,Footpath,Urban,Concrete,Scabbing,Vehicles,1x1,1,1.4,3,,19-Nov-19,1931922,5618798,-39.516362,176.860846,5/01/2020 12:03,4056,,14722,14302
1207,WHARERANGI RD,582,NCC,Middle,27 (Opposite #30),284,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1931916,5618798,-39.516367,176.860776,5/01/2020 12:04,4079,,14723,14304
1207,WHARERANGI RD,582,NCC,Middle,27 (Opposite #30),288,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1931912,5618797,-39.516371,176.86073,5/01/2020 12:04,4087,,14724,14305
1207,WHARERANGI RD,582,NCC,Middle,27 (Opposite #30),294,L,Footpath,Urban,Concrete,Broken,Utility Contractor,1x1,1,1.4,4,,19-Nov-19,1931906,5618797,-39.516376,176.86066,5/01/2020 12:04,4096,,14725,14306
1207,WHARERANGI RD,582,NCC,Middle,27 (Opposite #30),297,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1931903,5618797,-39.516378,176.860625,5/01/2020 12:04,4103,,14726,14307
1207,WHARERANGI RD,582,NCC,Middle,29 (Opposite #32),310,L,Footpath,Urban,Concrete,Trip Hazard,Age,1x1,1,1.4,3,,19-Nov-19,1931890,5618796,-39.516389,176.860475,5/01/2020 12:04,4117,,14727,14309
1207,WHARERANGI RD,582,NCC,Middle,29 (Opposite #32),311,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1931889,5618796,-39.51639,176.860463,5/01/2020 12:04,4114,,14728,14308
1207,WHARERANGI RD,582,NCC,Middle,31 (Opposite #34),328,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1931872,5618795,-39.516403,176.860266,5/01/2020 12:05,4137,,14729,14310
1207,WHARERANGI RD,582,NCC,Middle,33 (Opposite #34),338,L,Footpath,Urban,Concrete,Trip Hazard,Service Cover,1x1,1,1.4,3,,19-Nov-19,1931862,5618795,-39.516411,176.86015,5/01/2020 12:05,4154,,14730,14311
1207,WHARERANGI RD,582,NCC,Middle,37 (Opposite #38),380,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1931820,5618793,-39.516443,176.859662,5/01/2020 12:05,4194,,14731,14312
1207,WHARERANGI RD,582,NCC,Middle,37 (Opposite #38),397,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1931803,5618792,-39.516457,176.859465,5/01/2020 12:06,4211,,14732,14313
1207,WHARERANGI RD,582,NCC,Middle,(Opposite #38),411,L,Footpath,Urban,Concrete,Crack,Age,1x1,1,1.4,3,,19-Nov-19,1931789,5618792,-39.516468,176.859302,5/01/2020 12:06,4240,,14733,14315
1207,WHARERANGI RD,582,NCC,Middle,,418,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1931783,5618790,-39.516485,176.859231,5/01/2020 12:06,4247,,14734,14316
401,WHARERANGI RD,582,NCC,Middle,41,484,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1931710,5618800,-39.516428,176.858378,5/01/2020 16:12,9436,,14735,14431
401,WHARERANGI RD,582,NCC,Middle,43,498,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1931696,5618803,-39.516405,176.858218,5/01/2020 16:13,9450,,14736,14432
1186,WHARERANGI RD,582,NCC,Middle,131 (Opposite #134),1265,L,Footpath,Urban,Concrete,Crack,Vehicles,3x1,3,1.4,3,,19-Nov-19,1930961,5618972,-39.515167,176.849605,5/01/2020 16:23,10087,,14737,14451
1186,WHARERANGI RD,582,NCC,Middle,(Opposite #138),1302,L,Footpath,Urban,Concrete,Crack,Age,1x1,1,1.4,3,,19-Nov-19,1930930,5618989,-39.515028,176.849237,5/01/2020 16:24,10112,,14738,14452
2635,WHARERANGI RD,582,NCC,Middle,6 (Opposite #3),67,R,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1932139,5618824,-39.516041,176.863345,17/12/2019 9:56,11189,,14739,13062
2635,WHARERANGI RD,582,NCC,Middle,10 (Opposite #7),99,R,Footpath,Urban,Concrete,Crack,Age,1x1,1,1.4,3,,19-Nov-19,1932106,5618823,-39.516069,176.862972,17/12/2019 9:55,11163,,14740,13061
2634,WHARERANGI RD,582,NCC,Middle,14 (Opposite #9),148,R,Footpath,Urban,Concrete,Crack,Vehicles,5x1,5,1.3,3,,19-Nov-19,1932057,5618820,-39.516106,176.862403,17/12/2019 9:55,11136,,14741,13060
2634,WHARERANGI RD,582,NCC,Middle,18A (Opposite #11),170,R,Footpath,Urban,Concrete,Scabbing,Vehicles,1x1,1,1.3,4,,19-Nov-19,1932035,5618820,-39.516122,176.862147,17/12/2019 9:54,11097,,14742,13059
2634,WHARERANGI RD,582,NCC,Middle,28 (Opposite #23),269,R,Footpath,Urban,Concrete,Trip Hazard,Age,1x1,1,1.3,3,,19-Nov-19,1931936,5618815,-39.516204,176.860999,17/12/2019 9:53,11026,,14743,13058
2634,WHARERANGI RD,582,NCC,Middle,28 (Opposite #25),275,R,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.3,3,,19-Nov-19,1931930,5618815,-39.516208,176.86093,17/12/2019 9:53,11023,,14744,13057
2634,WHARERANGI RD,582,NCC,Middle,38 (Opposite #37),401,R,Footpath,Urban,Concrete,Trip Lip,Trees,1x1,1,1.3,3,,19-Nov-19,1931803,5618810,-39.5163,176.859462,17/12/2019 9:52,10940,,14745,13055
3271,WHARERANGI RD,582,NCC,Middle,(Opposite #93-17),946,R,Footpath,Urban,Concrete,Trip Hazard,Ground Movement,1x1,1,1.2,3,,19-Nov-19,1931263,5618926,-39.515462,176.853129,17/12/2019 13:16,15393,,14746,13154
