id,project,Service,Group,Board,Area,RoadID,CarriageWa,Location,ERP,Side,Position,Class,Fault,Repair,Priority,Comment,Size,Length,Width,Total,Easting,Northing,Latitude,Longitude,FaultTime,Inspector,Inspection,Seq,FaultID,PhotoID
ASM_SH_0520_94,TEST,SL1,STATE HIGHWAY,SH 1,10,1934,3219,016-0000/00.76-D,28,L,4,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,4x3,4,3,12,1754146.529,5918409.626,-36.867685,174.729383,22/05/2020 13:56,SF,2020_05,94,2425,SH1C3_200522_16229
ASM_SH_0520_95,TEST,SL1,STATE HIGHWAY,SH 1,10,1934,3734,016-0000/00.76-D,175,L,1,PVM,Depression,Level Mix,2,,2x2,2,2,4,1756653.001,5919230.297,-36.859878,174.757322,25/02/2020 10:07,SF,2020_02,95,600,SH1C3_200225_00388
ASM_SH_0520_96,TEST,SL1,STATE HIGHWAY,SH 1,10,1934,9567,016-0000/00.76-D,1231,R,2,PVM,Rutting,Structural Asphalt SAC,3,,30x2,30,2,60,1758113.561,5920005.15,-36.852653,174.773538,25/02/2020 10:35,SF,2020_02,96,626,SH1C3_200225_02531
ASM_SH_0520_97,TEST,SL1,STATE HIGHWAY,SH 1,10,1934,9567,016-0000/00.76-D,1358,R,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,10x1,10,1,10,1758027.75,5919913.295,-36.853495,174.772595,24/05/2020 7:59,SF,2020_05,97,2501,SH1C3_200524_00816
ASM_SH_0520_98,TEST,SL1,STATE HIGHWAY,SH 1,10,1934,9793,016-0000/00.76-D,2284,R,1,BAR,Armco Barrier Damaged,Repair,3,,20,20,,20,1757429.929,5919224.398,-36.859802,174.766035,25/02/2020 10:08,SF,2020_02,98,602,SH1C3_200225_00470
ASM_SH_0520_99,TEST,SL1,STATE HIGHWAY,SH 1,10,1934,9793,016-0000/00.76-D,2661,R,1,PVM,Ravelling,Mill and Fill,2,,40x1,40,1,40,1757085.403,5919146.083,-36.860565,174.762188,25/02/2020 10:07,SF,2020_02,99,601,SH1C3_200225_00430
ASM_SH_0520_100,TEST,SL1,STATE HIGHWAY,SH 1,10,1934,9577,016-0000/00.76-D,4491,R,1,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,3,,200,200,,200,1755637.137,5918313.24,-36.868309,174.746119,25/02/2020 10:06,SF,2020_02,100,598,SH1C3_200225_00268
ASM_SH_0520_101,TEST,SL1,STATE HIGHWAY,SH 1,10,1934,9578,016-0000/00.76-D,4899,R,1,BAR,Armco Barrier Damaged,Repair,3,,4,4,,4,1755234.827,5918265.875,-36.868802,174.741617,25/02/2020 10:06,SF,2020_02,101,597,SH1C3_200225_00226
ASM_SH_0520_102,TEST,SL1,STATE HIGHWAY,SH 1,10,1934,9578,016-0000/00.76-D,5569,R,4,BAR,Armco Barrier Damaged,Repair,3,,6,6,,6,1754569.313,5918366.775,-36.868002,174.734133,20/02/2020 13:57,SF,2020_02,102,155,SH1C3_200220_19547
ASM_SH_0520_103,TEST,SL1,STATE HIGHWAY,SH 1,10,1934,11336,016-0000/00.76-D,7520,R,1,PVM,Rutting,Structural Asphalt SAC,3,,40x1,40,1,40,1752662.656,5918087.01,-36.870833,174.712807,22/05/2020 13:33,SF,2020_05,103,2414,
ASM_SH_0520_104,TEST,SL1,STATE HIGHWAY,SH 1,10,1932,3273,016-0000/00.76-I,0,R,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,10x3,10,3,30,1759022.138,5920520.509,-36.847857,174.783617,25/02/2020 10:18,SF,2020_02,104,606,SH1C3_200225_00873
ASM_SH_0520_105,TEST,SL1,STATE HIGHWAY,SH 1,10,1932,3273,016-0000/00.76-I,30,R,1,PVM,Corrugations,Mill and Fill,3,,30x3,30,3,90,1759007.236,5920496.26,-36.848078,174.783455,25/02/2020 10:16,SF,2020_02,105,605,SH1C3_200225_00838
ASM_SH_0520_106,TEST,SL1,STATE HIGHWAY,SH 1,10,1932,10167,016-0000/00.76-I,96,L,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,2,,3x2,3,2,6,1758989.114,5920433.337,-36.848648,174.783265,22/05/2020 13:42,SF,2020_05,106,2415,SH1C3_200522_15431
ASM_SH_0520_107,TEST,SL1,STATE HIGHWAY,SH 1,10,1932,11157,016-0000/00.76-I,160,R,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,80,80,,80,1758947.457,5920385.393,-36.849087,174.782808,25/02/2020 10:16,SF,2020_02,107,604,SH1C3_200225_00812
ASM_SH_0520_108,TEST,SL1,STATE HIGHWAY,SH 1,10,1932,9541,016-0000/00.76-I,306,L,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,20x1,20,1,20,1758843.029,5920286.013,-36.85,174.781658,22/05/2020 13:43,SF,2020_05,108,2416,SH1C3_200522_15463
ASM_SH_0520_109,TEST,SL1,STATE HIGHWAY,SH 1,10,1932,9541,016-0000/00.76-I,352,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,20,20,,20,1758798.349,5920305.492,-36.849832,174.781153,25/02/2020 10:18,SF,2020_02,109,607,SH1C3_200225_00947
ASM_SH_0520_110,TEST,SL1,STATE HIGHWAY,SH 1,10,1932,9541,016-0000/00.76-I,373,R,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,30,30,,30,1758788.03,5920326.105,-36.849648,174.781033,25/02/2020 10:16,SF,2020_02,110,603,SH1C3_200225_00776
ASM_SH_0520_111,TEST,SL1,STATE HIGHWAY,SH 1,10,1932,9543,016-0000/00.76-I,908,L,2,PVM,Rutting,Structural Asphalt SAC,3,,40x1,40,1,40,1758320.042,5920245.256,-36.850455,174.775803,25/02/2020 10:42,SF,2020_02,111,633,SH1C3_200225_03018
ASM_SH_0520_112,TEST,SL1,STATE HIGHWAY,SH 1,10,1932,9544,016-0000/00.76-I,1079,L,2,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,2,,20x2,20,2,40,1758218.095,5920110.862,-36.851683,174.774688,25/02/2020 10:42,SF,2020_02,112,634,SH1C3_200225_03058
ASM_SH_0520_113,TEST,SL1,STATE HIGHWAY,SH 1,10,1932,9544,016-0000/00.76-I,1079,L,2,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,2,,20x2,20,2,40,1758218.095,5920110.862,-36.851683,174.774688,25/02/2020 10:42,SF,2020_02,113,1476,SH1C3_200225_03058
ASM_SH_0520_114,TEST,SL1,STATE HIGHWAY,SH 1,10,1932,9548,016-0000/00.76-I,1799,L,1,BAR,Armco Barrier Damaged,Repair,3,,20,20,,20,1757711.728,5919608.623,-36.856293,174.769115,25/02/2020 11:26,SF,2020_02,114,687,SH1C3_200225_06971
ASM_SH_0520_115,TEST,SL1,STATE HIGHWAY,SH 1,10,1932,9552,016-0000/00.76-I,2392,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,60x3,60,3,180,1757361.988,5919133.538,-36.860632,174.765292,25/02/2020 10:21,SF,2020_02,115,609,SH1C3_200225_01261
ASM_SH_0520_116,TEST,SL1,STATE HIGHWAY,SH 1,10,1932,9557,016-0000/00.76-I,4221,L,1,BAR,Armco Barrier Damaged,Repair,2,,5,5,,5,1755839.702,5918428.395,-36.867238,174.748367,25/02/2020 10:23,SF,2020_02,116,610,SH1C3_200225_01462
ASM_SH_0520_117,TEST,SL1,STATE HIGHWAY,SH 1,10,1932,9557,016-0000/00.76-I,4477,L,2,PVM,Ravelling,Mill and Fill,3,,60x3,60,3,180,1755627.699,5918289.663,-36.868523,174.746018,25/02/2020 12:52,SF,2020_02,117,745,SH1C3_200225_13708
ASM_SH_0520_118,TEST,SL1,STATE HIGHWAY,SH 1,10,1932,9557,016-0000/00.76-I,4664,L,1,BAR,Armco Barrier Damaged,Repair,2,,5,5,,5,1755446.664,5918244.694,-36.868958,174.743997,25/02/2020 10:23,SF,2020_02,118,611,SH1C3_200225_01502
ASM_SH_0520_119,TEST,SL1,STATE HIGHWAY,SH 1,10,2778,3002,016-0001-R2,48,L,2,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,3,,30,30,,30,1757819.16,5919837.589,-36.854212,174.770272,25/02/2020 10:34,SF,2020_02,119,625,SH1C3_200225_02403
ASM_SH_0520_120,TEST,SL1,STATE HIGHWAY,SH 1,10,3088,3741,016-0002-R4,257,R,2,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,40,40,,40,1757706.526,5919785.183,-36.854703,174.76902,25/02/2020 10:30,SF,2020_02,120,618,SH1C3_200225_02174
ASM_SH_0520_121,TEST,SL1,STATE HIGHWAY,SH 1,10,3088,3741,016-0002-R4,278,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,6x2,6,2,12,1757719.593,5919768.404,-36.854852,174.76917,25/02/2020 10:30,SF,2020_02,121,617,SH1C3_200225_02168
ASM_SH_0520_122,TEST,SL1,STATE HIGHWAY,SH 1,10,3088,3741,016-0002-R4,301,L,2,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,40,40,,40,1757735.152,5919751.358,-36.855003,174.769348,25/02/2020 10:32,SF,2020_02,122,620,SH1C3_200225_02302
ASM_SH_0520_123,TEST,SL1,STATE HIGHWAY,SH 1,10,3088,3741,016-0002-R4,328,L,2,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,40,40,,40,1757750.69,5919728.318,-36.855208,174.769527,25/02/2020 10:32,SF,2020_02,123,621,SH1C3_200225_02310
ASM_SH_0520_124,TEST,SL1,STATE HIGHWAY,SH 1,10,3088,3741,016-0002-R4,348,L,2,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,40,40,,40,1757759.822,5919710.946,-36.855363,174.769633,25/02/2020 10:32,SF,2020_02,124,622,SH1C3_200225_02320
ASM_SH_0520_125,TEST,SL1,STATE HIGHWAY,SH 1,10,3088,3741,016-0002-R4,372,L,2,PVM,Asphalt Delamination,Mill and Fill,1,,1x1,1,1,1,1757768.772,5919688.584,-36.855563,174.769738,25/02/2020 10:32,SF,2020_02,125,623,SH1C3_200225_02330
ASM_SH_0520_126,TEST,SL1,STATE HIGHWAY,SH 1,10,3088,3741,016-0002-R4,375,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,40,40,,40,1757770.431,5919686.666,-36.85558,174.769757,25/02/2020 11:03,SF,2020_02,126,660,SH1C3_200225_05040
ASM_SH_0520_127,TEST,SL1,STATE HIGHWAY,SH 1,10,3065,3689,016-0002-R5,2,L,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,2,,6x6,6,6,36,1757768.384,5919624.331,-36.856142,174.769747,25/02/2020 11:05,SF,2020_02,127,661,SH1C3_200225_05114
ASM_SH_0520_128,TEST,SL1,STATE HIGHWAY,SH 1,10,3065,3689,016-0002-R5,42,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,30,30,,30,1757765.668,5919665.446,-36.855772,174.769708,25/02/2020 11:05,SF,2020_02,128,662,SH1C3_200225_05120
ASM_SH_0520_129,TEST,SL1,STATE HIGHWAY,SH 1,10,3065,3689,016-0002-R5,85,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,20,20,,20,1757754.115,5919706.169,-36.855407,174.76957,25/02/2020 11:05,SF,2020_02,129,663,SH1C3_200225_05130
ASM_SH_0520_130,TEST,SL1,STATE HIGHWAY,SH 1,10,3090,9734,016-0003-R1,300,L,2,PVM,Asphalt Delamination,Mill and Fill,2,,2x2,2,2,4,1757470.675,5919223.866,-36.8598,174.766492,25/02/2020 11:13,SF,2020_02,130,668,SH1C3_200225_05618
ASM_SH_0520_131,TEST,SL1,STATE HIGHWAY,SH 1,10,3090,9734,016-0003-R1,606,L,2,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,5x1,5,1,5,1757276.899,5918993.052,-36.861912,174.764367,25/02/2020 11:13,SF,2020_02,131,669,SH1C3_200225_05673
ASM_SH_0520_132,TEST,SL1,STATE HIGHWAY,SH 1,10,3087,3740,016-0003-R4,111,L,1,PVM,Ravelling,Mill and Fill,3,,100x3,100,3,300,1756372.289,5919047.454,-36.861572,174.754212,25/02/2020 13:52,SF,2020_02,132,761,SH1C3_200225_17150
ASM_SH_0520_133,TEST,SL1,STATE HIGHWAY,SH 1,10,229,3231,016-0004-R1,17,L,3,PVM,Ravelling,Mill and Fill,2,,20x3,20,3,60,1756736.389,5919855.372,-36.854232,174.758128,25/02/2020 12:51,SF,2020_02,133,741,SH1C3_200225_13510
ASM_SH_0520_134,TEST,SL1,STATE HIGHWAY,SH 1,10,229,3231,016-0004-R1,58,L,3,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,2,,40,40,,40,1756708.177,5919824.705,-36.854513,174.757818,24/05/2020 8:43,SF,2020_05,134,2519,SH1C3_200524_05625
ASM_SH_0520_135,TEST,SL1,STATE HIGHWAY,SH 1,10,229,3231,016-0004-R1,79,L,3,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,1756692.785,5919812.225,-36.854628,174.757648,25/02/2020 12:51,SF,2020_02,135,742,SH1C3_200225_13522
ASM_SH_0520_136,TEST,SL1,STATE HIGHWAY,SH 1,10,236,3226,016-0004-R2,2,L,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,2,,5x2,5,2,10,1756400.237,5918942.617,-36.862512,174.754547,20/02/2020 12:40,SF,2020_02,136,116,SH1C3_200220_12941
ASM_SH_0520_137,TEST,SL1,STATE HIGHWAY,SH 1,10,236,11271,016-0004-R2,2117,R,4,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,1,1,,1,1748896.542,5918455.942,-36.86811,174.670497,20/05/2020 12:32,SF,2020_05,137,2242,SH1C3_200520_14862
ASM_SH_0520_138,TEST,SL1,STATE HIGHWAY,SH 1,10,235,9633,016-0004-R3,480,L,1,PVM,Asphalt Delamination,Mill and Fill,2,,2x1,2,1,2,1756336.228,5919050.558,-36.86155,174.753807,20/05/2020 10:07,SF,2020_05,138,2202,SH1C3_200520_02139
ASM_SH_0520_139,TEST,SL1,STATE HIGHWAY,SH 1,10,3089,3744,016-0004-R4,417,L,3,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,2,,10,10,,10,1756539.094,5919583.099,-36.856718,174.755972,24/05/2020 9:14,SF,2020_05,139,2530,SH1C3_200524_07885
ASM_SH_0520_140,TEST,SL1,STATE HIGHWAY,SH 1,10,3089,9597,016-0004-R4,515,L,1,PVM,Ravelling,Mill and Fill,2,,150x5,150,5,750,1756582.698,5919669.973,-36.855928,174.756443,25/02/2020 13:53,SF,2020_02,140,763,SH1C3_200225_17222
ASM_SH_0520_141,TEST,SL1,STATE HIGHWAY,SH 1,10,3089,9597,016-0004-R4,686,L,3,PVM,Asphalt Delamination,Mill and Fill,2,,3x2,3,2,6,1756673.087,5919812.921,-36.854625,174.757427,24/05/2020 9:14,SF,2020_05,141,2531,SH1C3_200524_07905
ASM_SH_0520_142,TEST,SL1,STATE HIGHWAY,SH 1,10,240,8822,016-0006-R2,21,L,3,PVM,Ravelling,Mill and Fill,3,,60x3,60,3,180,1754931.795,5913538.219,-36.91145,174.739185,24/02/2020 9:55,SF,2020_02,142,410,SH1C3_200224_00670
ASM_SH_0520_143,TEST,SL1,STATE HIGHWAY,SH 1,10,239,3216,016-0006-R3,263,R,3,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,2,,6x3,6,3,18,1754133.082,5918430.29,-36.867501,174.729228,24/05/2020 9:11,SF,2020_05,143,2529,SH1C3_200524_07617
ASM_SH_0520_144,TEST,SL1,STATE HIGHWAY,SH 1,10,237,3219,016-0006-R4,12,R,3,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,2,,3x2,3,2,6,1754143.528,5918430.989,-36.867493,174.729345,24/05/2020 8:50,SF,2020_05,144,2522,SH1C3_200524_06035
ASM_SH_0520_145,TEST,SL1,STATE HIGHWAY,SH 1,10,1747,9320,016-0007/03.53-D,109,L,1,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,2,,10,10,,10,1744060.115,5923946.429,-36.819385,174.615215,20/02/2020 12:52,SF,2020_02,145,120,SH1C3_200220_14221
ASM_SH_0520_146,TEST,SL1,STATE HIGHWAY,SH 1,10,1747,3195,016-0007/03.53-D,4813,R,1,PVM,Asphalt Delamination,Mill and Fill,2,,1x1,1,1,1,1746718.158,5919948.682,-36.855,174.645778,20/05/2020 10:26,SF,2020_05,146,2207,SH1C3_200520_04379
ASM_SH_0520_147,TEST,SL1,STATE HIGHWAY,SH 1,10,1747,3195,016-0007/03.53-D,4850,R,2,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,10,10,,10,1746684.572,5919966.24,-36.854847,174.645398,20/02/2020 12:55,SF,2020_02,147,122,SH1C3_200220_14598
ASM_SH_0520_148,TEST,SL1,STATE HIGHWAY,SH 1,10,1747,3195,016-0007/03.53-D,4961,R,3,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,1,1,,1,1746589.144,5920023.039,-36.85435,174.644317,20/05/2020 12:30,SF,2020_05,148,2240,SH1C3_200520_14633
ASM_SH_0520_149,TEST,SL1,STATE HIGHWAY,SH 1,10,1747,11275,016-0007/03.53-D,5492,R,2,PVM,Ravelling,Mill and Fill,3,,3x2,3,2,6,1746139.593,5920304.545,-36.851883,174.639222,20/02/2020 12:55,SF,2020_02,149,121,SH1C3_200220_14552
ASM_SH_0520_150,TEST,SL1,STATE HIGHWAY,SH 1,10,1747,11275,016-0007/03.53-D,5492,R,2,PVM,Ravelling,Mill and Fill,3,,1x1,1,1,1,1746139.593,5920304.545,-36.851883,174.639222,20/02/2020 12:55,SF,2020_02,150,1504,SH1C3_200220_14552
ASM_SH_0520_151,TEST,SL1,STATE HIGHWAY,SH 1,10,1747,10091,016-0007/03.53-D,9944,R,1,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,3,,10,10,,10,1744036.611,5923938.836,-36.819457,174.614953,20/05/2020 9:57,SF,2020_05,151,2199,SH1C3_200520_00919
ASM_SH_0520_152,TEST,SL1,STATE HIGHWAY,SH 1,10,1747,9307,016-0007/03.53-D,10264,R,3,BAR,Armco Barrier Damaged,Repair,2,,4,4,,4,1743935.079,5924240.18,-36.816757,174.613758,20/05/2020 12:26,SF,2020_05,152,2239,SH1C3_200520_14213
ASM_SH_0520_153,TEST,SL1,STATE HIGHWAY,SH 1,10,1747,11156,016-0007/03.53-D,12836,R,2,PVM,Ravelling,Mill and Fill,3,,80x2,80,2,160,1742556.419,5926382.816,-36.797658,174.597905,20/02/2020 10:32,SF,2020_02,153,26,SH1C3_200220_02323
ASM_SH_0520_154,TEST,SL1,STATE HIGHWAY,SH 1,10,1747,11156,016-0007/03.53-D,12848,R,1,BAR,Armco Barrier Damaged,Repair,2,,4,4,,4,1742548.11,5926392.943,-36.797568,174.59781,20/05/2020 10:21,SF,2020_05,154,2206,SH1C3_200520_03749
ASM_SH_0520_155,TEST,SL1,STATE HIGHWAY,SH 1,10,2638,3188,016-0007/03.53-I,4050,L,3,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,100,100,,100,1747411.194,5919583.249,-36.858185,174.65362,20/02/2020 13:42,SF,2020_02,155,141,SH1C3_200220_18242
ASM_SH_0520_156,TEST,SL1,STATE HIGHWAY,SH 1,10,246,11272,016-0007-D,3461,R,3,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,1,1,,1,1747937.377,5919354.053,-36.860168,174.659565,20/05/2020 13:05,SF,2020_05,156,2257,SH1C3_200520_18007
ASM_SH_0520_157,TEST,SL1,STATE HIGHWAY,SH 1,10,246,3195,016-0007-D,4840,R,3,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,2,2,,2,1746695.864,5919964.27,-36.854863,174.645525,20/05/2020 12:30,SF,2020_05,157,2241,SH1C3_200520_14637
ASM_SH_0520_158,TEST,SL1,STATE HIGHWAY,SH 1,10,245,3158,016-0007-I,495,L,4,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,10,10,,10,1750406.249,5918002.122,-36.87196,174.687518,20/05/2020 13:20,SF,2020_05,158,2266,SH1C3_200520_19199
ASM_SH_0520_160,TEST,SL1,STATE HIGHWAY,SH 1,10,245,11269,016-0007-I,2195,L,3,PVM,Rutting,Structural Asphalt SAC,3,,10x1,10,1,10,1748826.825,5918471.921,-36.867977,174.669712,20/02/2020 13:41,SF,2020_02,160,140,SH1C3_200220_18099
ASM_SH_0520_161,TEST,SL1,STATE HIGHWAY,SH 1,10,244,11330,016-0008-R3,588,L,4,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,2,,40,40,,40,1751861.161,5918117.999,-36.870683,174.703812,20/05/2020 13:29,SF,2020_05,161,2269,SH1C3_200520_19994
ASM_SH_0520_162,TEST,SL1,STATE HIGHWAY,SH 1,10,242,3211,016-0008-R4,43,L,1,PVM,Ravelling,Mill and Fill,3,,150x3,150,3,450,1751935.537,5918023.781,-36.87152,174.704665,20/02/2020 13:54,SF,2020_02,162,151,SH1C3_200220_19237
ASM_SH_0520_163,TEST,SL1,STATE HIGHWAY,SH 1,10,242,3211,016-0008-R4,43,L,1,PVM,Ravelling,Mill and Fill,3,,150x3,150,3,450,1751935.537,5918023.781,-36.87152,174.704665,20/02/2020 13:54,SF,2020_02,163,1513,SH1C3_200220_19237
ASM_SH_0520_164,TEST,SL1,STATE HIGHWAY,SH 1,10,247,3204,016-0011-R1,109,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,3x2,3,2,6,1749584.397,5918015.501,-36.87197,174.678298,20/02/2020 14:21,SF,2020_02,164,172,SH1C3_200220_21587
ASM_SH_0520_165,TEST,SL1,STATE HIGHWAY,SH 1,10,247,10876,016-0011-R1,574,L,4,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,4x2,4,2,8,1749168.172,5918218.352,-36.870208,174.67359,20/05/2020 13:33,SF,2020_05,165,2271,SH1C3_200520_20307
ASM_SH_0520_166,TEST,SL1,STATE HIGHWAY,SH 1,10,250,3205,016-0011-R2,2,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,30x3,30,3,90,1749084.398,5918220.708,-36.8702,174.67265,20/02/2020 14:15,SF,2020_02,166,169,SH1C3_200220_21070
ASM_SH_0520_167,TEST,SL1,STATE HIGHWAY,SH 1,10,251,11333,016-0014-R1,159,L,4,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,1,1,,1,1747419.893,5919555.132,-36.858437,174.653723,20/05/2020 13:23,SF,2020_05,167,2268,SH1C3_200520_19486
ASM_SH_0520_168,TEST,SL1,STATE HIGHWAY,SH 1,10,252,9637,016-0014-R5,228,L,3,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,1,1,,1,1747394.013,5919636.483,-36.857708,174.653417,20/05/2020 13:05,SF,2020_05,168,2256,SH1C3_200520_17945
ASM_SH_0520_169,TEST,SL1,STATE HIGHWAY,SH 1,10,257,3171,016-0016-R5,6,L,3,BAR,Armco Barrier Damaged,Repair,1,,5,5,,5,1745477.694,5920802.286,-36.8475,174.631705,20/05/2020 13:03,SF,2020_05,169,2253,SH1C3_200520_17712
ASM_SH_0520_170,TEST,SL1,STATE HIGHWAY,SH 1,10,3434,10381,016-0019-I,170,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,10x3,10,3,30,1742345.51,5926616.939,-36.79558,174.595498,20/05/2020 9:53,SF,2020_05,170,2196,SH1C3_200520_00618
ASM_SH_0520_171,TEST,SL1,STATE HIGHWAY,SH 1,10,3251,9318,016-0019-R1,92,L,1,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,1,1,,1,1743888.411,5924107.799,-36.817957,174.61326,20/05/2020 11:19,SF,2020_05,171,2217,SH1C3_200520_09097
ASM_SH_0520_172,TEST,SL1,STATE HIGHWAY,SH 1,10,3252,9316,016-0019-R2,210,L,3,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,2,2,,2,1743956.706,5923993.897,-36.818973,174.614047,20/05/2020 12:49,SF,2020_05,172,2244,
ASM_SH_0520_173,TEST,SL1,STATE HIGHWAY,SH 1,10,3255,9319,016-0019-R5,305,L,1,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,1,1,,1,1743980.302,5924223.547,-36.8169,174.614268,20/05/2020 11:16,SF,2020_05,173,2215,SH1C3_200520_09004
ASM_SH_0520_174,TEST,SL1,STATE HIGHWAY,SH 1,10,3256,9320,016-0019-R6,5,L,3,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,1,1,,1,1744039.803,5924048.535,-36.818468,174.614968,20/05/2020 12:51,SF,2020_05,174,2246,SH1C3_200520_16967
ASM_SH_0520_175,TEST,SL1,STATE HIGHWAY,SH 1,10,3256,9320,016-0019-R6,118,L,3,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,2,,10,10,,10,1744061.288,5923936.643,-36.819473,174.61523,20/05/2020 12:52,SF,2020_05,175,2247,SH1C3_200520_16979
ASM_SH_0520_176,TEST,SL1,STATE HIGHWAY,SH 1,10,3431,10186,016-0022-W,6952,L,1,PVM,Ravelling,Mill and Fill,2,,6x2,6,2,12,1744994.921,5921164.308,-36.844312,174.626223,20/02/2020 10:15,SF,2020_02,176,16,SH1C3_200220_00042
ASM_SH_0520_177,TEST,SL1,STATE HIGHWAY,SH 1,10,1985,3043,018-0000-D,208,R,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,6x3,6,3,18,1754019.657,5931380.294,-36.750832,174.725335,21/05/2020 9:38,SF,2020_05,177,2279,SH1C3_200521_00285
ASM_SH_0520_178,TEST,SL1,STATE HIGHWAY,SH 1,10,1985,9336,018-0000-D,220,L,2,PVM,Ravelling,Mill and Fill,2,,30x3,30,3,90,1747809.518,5927190.107,-36.789578,174.656608,20/02/2020 11:51,SF,2020_02,178,85,SH1C3_200220_08981
ASM_SH_0520_179,TEST,SL1,STATE HIGHWAY,SH 1,10,1985,3043,018-0000-D,250,R,3,PVM,Rutting,Structural Asphalt SAC,3,,20x2,20,2,40,1753981.785,5931360.112,-36.75102,174.724915,20/02/2020 11:24,SF,2020_02,179,65,SH1C3_200220_06587
ASM_SH_0520_180,TEST,SL1,STATE HIGHWAY,SH 1,10,1985,3043,018-0000-D,260,R,3,PVM,Rutting,Structural Asphalt SAC,3,,10x1,10,1,10,1753970.451,5931360.538,-36.751018,174.724788,21/05/2020 9:38,SF,2020_05,180,2278,SH1C3_200521_00269
ASM_SH_0520_181,TEST,SL1,STATE HIGHWAY,SH 1,10,1985,3043,018-0000-D,500,R,1,PVM,Rutting,Structural Asphalt SAC,2,,30x1,30,1,30,1753745.166,5931278.031,-36.751798,174.722282,20/02/2020 10:49,SF,2020_02,181,37,SH1C3_200220_03624
ASM_SH_0520_182,TEST,SL1,STATE HIGHWAY,SH 1,10,1985,3042,018-0000-D,670,R,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,2x1,2,1,2,1753580.705,5931230.493,-36.752253,174.72045,20/05/2020 11:02,SF,2020_05,182,2212,SH1C3_200520_07596
ASM_SH_0520_183,TEST,SL1,STATE HIGHWAY,SH 1,10,1985,3042,018-0000-D,699,R,2,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,100,100,,100,1753551.901,5931227.792,-36.752282,174.720128,20/02/2020 11:23,SF,2020_02,183,64,SH1C3_200220_06523
